zipcode,luse1,luse2,luse3,luse4,luse5,luse6,hhsize2,income5,PREDICTED_size
54.0,5.57851,5.77641,5.68193,6.04737,6.10958,5.76256,1,0.0,12206.004407880826
28.0,6.89737,6.79709,7.13781,7.17191,7.08735,7.00987,0,0.0,6167.765136023617
54.0,5.96159,5.92033,6.06468,6.1178,6.07167,6.2317,0,0.0,8533.286346363346
28.0,6.75446,6.8388,6.79749,6.95814,7.08277,6.91915,0,0.0,12074.642295724407
1.0,6.08347,5.98578,6.01695,6.31824,6.50062,6.32416,0,0.0,12453.393097827395
54.0,6.90555,6.66398,6.54319,6.75764,6.77459,6.64164,0,0.0,15907.362662516869
2.0,6.10499,6.2653,5.85169,6.17516,6.41317,5.92721,0,0.0,17203.078616181174
42.0,6.46441,6.55008,6.58387,6.76701,6.76882,6.51097,0,0.0,10005.740541004132
42.0,5.00741,5.53679,6.02905,6.35261,6.41902,5.94324,0,0.0,879.5884214554244
42.0,6.20939,6.15324,6.10513,6.39216,6.47549,6.2604,0,0.0,14457.558109919064
15.0,7.3596,7.21125,7.37987,7.44027,7.56522,7.3409,1,1.0,9748.54527274131
15.0,5.14879,5.20817,5.17882,5.11743,5.23044,5.30449,0,0.0,11519.771334300409
58.0,6.40024,6.62845,6.72874,6.8864,7.06909,6.6592,0,0.0,6967.4550103414895
42.0,5.63376,5.58683,5.56649,5.69783,5.70088,5.60028,0,0.0,13313.437122074292
28.0,5.99458,5.38151,5.26945,5.3701,5.50617,5.44778,0,0.0,18626.230600313247
75.0,6.32597,6.06526,5.9934,6.50938,6.69456,6.32191,0,0.0,13773.954903188825
42.0,6.36803,6.482,6.61538,6.85768,6.93409,6.53524,1,0.0,12336.73403596635
1.0,6.6737,6.52645,6.45632,6.53629,6.62631,6.47529,0,0.0,15605.973789260044
15.0,6.46487,6.53098,6.74996,7.02152,7.08915,6.61907,0,1.0,13928.303529000535
2.0,6.61688,6.38006,6.48074,7.12419,7.27777,6.69896,0,0.0,12760.36055218195
28.0,5.96252,6.00505,6.30535,6.88314,6.90611,6.34994,0,0.0,3567.871854997854
28.0,6.11826,6.16564,6.32826,6.64189,6.75113,6.32122,0,0.0,7112.241273681937
28.0,7.31718,7.45224,7.45117,7.52018,7.47821,7.42929,1,0.0,10003.17561484418
57.0,5.88032,5.90161,5.8936,6.24706,6.58635,5.7422,0,1.0,12871.380637547203
50.0,6.92269,6.6618,6.57115,6.67529,6.79328,6.69289,0,1.0,8597.489686448638
49.0,6.96788,6.98184,6.90169,7.06087,7.28095,6.88916,0,1.0,2126.7142320914536
54.0,5.56428,5.51552,5.63749,6.3225,6.30131,6.22268,1,0.0,11596.403683220477
15.0,6.82288,6.89478,6.84565,6.9299,7.01813,6.94713,0,0.0,12325.694252545818
59.0,6.84193,6.1762,6.16894,6.3368,6.52059,6.21299,1,0.0,14638.527092664432
1.0,5.91001,5.82186,5.79423,6.30154,6.41853,6.34388,0,0.0,13559.091790357961
28.0,5.15974,5.12109,5.15982,5.29177,5.32278,5.24381,1,0.0,13415.419034196622
15.0,5.89911,5.93325,5.88963,5.94939,6.01715,5.91966,0,0.0,14335.480764372282
1.0,5.16192,5.17841,4.89859,4.8431,5.0663,5.06434,0,1.0,14474.373033746335
42.0,6.49652,6.71189,6.89581,7.07467,7.12975,6.87114,0,0.0,5303.042850875803
58.0,6.31891,6.29308,6.42382,6.61218,6.82482,6.33862,0,0.0,8249.800504416065
1.0,5.24362,5.24948,5.22601,5.18392,5.2155,5.17833,0,0.0,12306.905596264889
53.0,6.11543,5.99894,5.99094,5.93634,5.92219,5.84455,0,1.0,9890.926660091192
53.0,6.39096,6.27959,5.74769,5.80123,6.00631,6.32157,0,0.0,16989.774728647193
54.0,5.47085,5.54472,5.63422,5.86627,6.11661,5.63947,0,0.0,9032.484212061197
28.0,5.92604,5.95373,6.03365,6.3338,6.42943,6.09817,0,1.0,13282.43056772622
42.0,6.12699,6.19142,6.12004,6.12572,6.52798,6.37232,0,0.0,13931.933102863444
28.0,6.07026,6.11803,6.1244,6.32794,6.44091,6.21728,0,1.0,13065.990918500805
15.0,7.25018,6.85755,6.62004,6.60943,6.60145,6.75082,0,0.0,18275.188559346596
42.0,6.38958,6.48416,6.67637,6.90359,6.98477,6.6797,0,0.0,6374.032658052098
57.0,5.84861,5.39894,5.33122,5.79154,6.27325,5.67516,0,1.0,8856.236925630477
1.0,6.24813,6.25834,6.24123,6.31051,6.46071,6.26857,0,1.0,12997.41700155983
58.0,6.81176,6.2291,6.1917,6.45687,6.65743,6.32332,0,1.0,14369.767336518475
49.0,5.66882,5.87735,6.23207,6.52308,6.72921,6.27974,1,0.0,13288.317226937826
57.0,6.50842,6.65703,6.89341,7.20709,7.39799,6.76075,1,0.0,12119.69417088148
42.0,6.23991,6.18322,6.45434,6.84429,6.94684,6.56896,0,0.0,5937.974790417874
54.0,6.0042,5.88002,5.77768,5.84374,6.19604,5.87071,0,0.0,15194.744154479125
15.0,5.25872,5.6204,6.0881,6.33579,6.62262,5.93919,1,0.0,13147.569311265213
25.0,5.40162,5.13326,5.03951,5.05401,5.05649,4.97742,1,0.0,14894.46676643586
59.0,6.29214,6.38035,6.48864,6.63134,7.01523,6.42777,1,0.0,11957.75085888118
58.0,6.29271,6.26897,6.24131,6.43242,6.82883,6.28587,0,0.0,13651.07095029662
58.0,6.08493,6.4935,6.25288,6.23029,6.32065,5.74696,0,0.0,12518.6109870277
50.0,6.07288,6.35149,6.5413,6.60607,6.62447,6.44396,0,0.0,3534.0621886799336
52.0,4.888,4.94212,5.03437,5.34474,5.50159,5.29532,1,0.0,12909.999793937539
18.0,5.36663,5.3909,5.42064,5.45739,5.61476,5.45788,1,0.0,13315.33499996129
75.0,6.30796,6.27263,6.26532,6.42303,6.52861,6.3077,0,0.0,12982.048816117862
42.0,6.29051,6.17878,6.32544,6.68119,6.82668,6.45085,0,0.0,9521.606889342504
49.0,5.77993,5.75418,5.68202,5.83699,6.13379,5.8525,1,0.0,13731.538828904333
53.0,6.95585,6.88312,6.81914,7.00027,7.15661,6.98477,1,1.0,7096.479209124478
50.0,6.03517,6.05792,6.0683,6.10031,6.28061,6.12676,0,1.0,7655.019357956178
57.0,4.91693,5.06101,5.61288,6.27294,6.28307,5.65773,0,0.0,1950.1126875975806
42.0,5.63537,5.60918,5.73226,6.06611,6.20658,5.82051,0,0.0,8978.32719202903
1.0,5.37525,5.30678,5.27632,5.29706,5.52477,5.2324,1,0.0,13639.71102067529
54.0,5.58191,5.75794,5.98288,5.88015,6.28285,5.73603,0,1.0,15666.402715321838
54.0,5.8376,5.80783,5.82151,6.00949,6.45931,5.84338,1,0.0,13465.38987804306
53.0,5.39564,5.44593,5.38332,5.68698,5.92442,5.5173,0,1.0,5503.718024537351
53.0,5.61475,5.59618,5.98861,6.31874,6.0686,5.92796,0,0.0,3270.6452854241015
42.0,5.80273,5.82749,5.84469,6.02394,6.1429,5.93022,0,0.0,12058.153926198709
60.0,6.88116,7.01832,7.10408,7.40865,7.50085,7.09715,1,0.0,11960.678598352637
57.0,4.98873,4.98916,5.01633,5.0862,5.29468,5.07052,0,0.0,10495.672981400045
50.0,6.54943,6.37514,6.1496,6.09379,6.08512,6.27737,0,0.0,15999.458921161277
49.0,5.45186,5.5159,5.82424,6.07316,5.97942,5.79192,0,0.0,4085.542643155083
42.0,6.86721,6.92926,7.0808,7.31479,7.36435,7.06422,0,0.0,7679.290936188454
50.0,5.89966,5.99043,6.1173,6.30857,6.33109,6.13164,0,0.0,7625.2896999231725
53.0,5.26977,5.35776,5.4885,5.70228,5.96633,5.87892,0,0.0,7192.446647214454
49.0,5.45028,5.43495,5.32047,5.4254,5.59466,5.39437,1,0.0,13865.575379755745
15.0,4.54069,4.2113,4.27037,4.66313,4.76175,4.54383,0,0.0,12312.801533646123
54.0,6.33101,6.37894,6.46071,6.75313,6.9926,6.50122,0,0.0,8990.443356572943
42.0,5.67249,5.63042,5.82455,5.7019,5.49999,5.53783,1,0.0,12710.247697583432
42.0,6.28036,6.28701,6.44558,6.75466,6.91387,6.70389,1,0.0,9061.238372175545
42.0,6.03961,6.29123,6.3647,6.5348,6.62973,6.40846,0,1.0,14930.339442747405
28.0,6.22733,6.26447,6.37633,6.52753,6.59552,6.48335,0,0.0,8801.355775050211
49.0,5.04362,5.15508,5.18351,5.32839,5.40547,5.25548,0,0.0,9694.436234482591
49.0,5.14545,5.32174,5.2746,5.60929,5.86323,5.60352,0,0.0,9946.476069566557
1.0,4.94481,4.84123,4.92725,4.99605,5.11923,4.9372,1,0.0,13319.822288488238
40.0,6.93598,6.73003,6.66186,6.69812,6.77297,6.74052,1,0.0,11235.303049735645
54.0,6.79151,6.75143,6.64483,6.71654,6.78409,6.67543,0,0.0,15452.020238063385
1.0,6.69806,6.77594,6.87354,7.0657,7.2603,6.72302,0,0.0,9105.312061289578
15.0,6.70791,6.70268,7.16191,7.09533,7.06863,6.75842,0,0.0,2459.3816811479364
28.0,6.8031,6.61062,6.55716,6.68697,6.71287,6.49514,0,0.0,15352.648754601953
59.0,5.97717,5.97627,5.90463,6.26829,6.46996,5.96728,0,1.0,11903.272877884763
49.0,6.31442,6.1591,6.18578,6.20295,6.15442,6.03409,1,0.0,13617.909268872017
57.0,6.3032,6.60504,6.74729,7.07414,7.0771,6.52314,0,0.0,4369.4713257227595
25.0,5.6326,5.64855,5.69605,5.7771,5.79285,5.77576,1,0.0,13267.19646219272
15.0,6.83153,6.35371,6.36107,6.45139,6.59972,6.40308,0,1.0,13942.725523445712
60.0,6.0239,6.32711,7.10404,7.31579,7.4108,6.9257,0,0.0,2238.482021089938
15.0,6.65515,6.73746,6.83539,7.06375,7.17097,6.71636,1,0.0,11673.747270574135
59.0,6.70315,6.14289,6.30866,6.48583,6.61515,6.38128,1,0.0,15330.220388471611
42.0,5.19123,5.15088,5.16979,5.5268,5.73694,5.47247,0,0.0,10636.207730330592
28.0,6.30716,6.40485,6.62007,6.93854,7.01342,6.70477,0,0.0,5459.75892398206
28.0,5.87531,5.58674,5.40619,5.60944,5.7744,5.61166,0,0.0,16248.917957110727
42.0,6.5795,6.67575,6.81091,7.07605,7.16525,6.80335,0,0.0,7387.533058941894
28.0,6.98617,6.87783,6.59341,6.28736,6.71052,6.86415,0,0.0,17515.55257687782
15.0,5.27699,4.82223,4.92775,5.06085,5.4102,4.86942,0,1.0,13518.97748951201
1.0,4.88719,4.8701,4.83146,4.97766,5.06085,4.77366,0,0.0,11814.31007974306
54.0,5.46119,5.76989,5.97762,6.18443,6.49607,5.95056,0,1.0,15649.466800754273
54.0,6.1747,6.31804,6.57019,6.83933,7.0702,6.55566,1,0.0,11822.52855363055
49.0,6.56909,6.65611,6.56118,6.95691,7.12385,6.47341,0,0.0,12310.746106754943
53.0,6.02752,6.17483,6.174,6.41044,6.49277,6.1867,0,0.0,10661.106806137355
48.0,5.90604,5.84005,5.69442,5.66595,5.74098,5.80433,0,0.0,15479.209838923798
28.0,5.72883,5.73583,5.77675,5.96585,6.10943,5.90137,0,1.0,8957.11603764398
42.0,6.85045,6.75981,6.7235,6.82733,7.11819,6.924,0,0.0,14480.771585910301
57.0,6.31542,6.26951,6.25969,6.35128,6.42061,6.12963,0,0.0,13151.659058042907
42.0,6.47127,6.51464,6.68201,6.97573,7.04827,6.66976,0,0.0,7037.899223357417
1.0,6.2594,6.3296,6.30656,6.84476,7.15725,6.37602,1,0.0,9417.95849037405
69.0,5.76773,6.0175,5.88758,6.08589,6.31984,5.85995,0,0.0,12217.190355579045
1.0,5.89791,5.87052,5.71275,5.6653,5.67758,5.65078,1,0.0,13852.313673789895
42.0,7.33623,7.36113,7.33616,7.49925,7.77275,7.57337,1,0.0,9404.34402821118
52.0,5.99901,5.98594,5.95034,5.95178,5.91736,5.87553,0,0.0,13452.643462140071
15.0,6.08705,5.95439,5.83618,5.74786,5.69862,5.799,0,0.0,15408.00211449794
49.0,5.33969,5.29278,5.25285,5.47889,5.58637,5.55361,0,1.0,10802.607951684175
58.0,6.35384,6.51062,7.20672,7.47791,7.17125,6.45397,1,0.0,13745.853271204895
49.0,5.59968,5.56276,6.1766,6.2184,6.39959,6.61078,0,0.0,3473.3849640443586
1.0,6.33081,6.43754,6.69817,6.87901,6.87754,6.61748,0,0.0,4162.829544076128
75.0,6.79261,6.91274,6.47501,6.80459,7.31932,7.19283,1,0.0,11725.662229356842
54.0,5.34107,5.3896,5.29424,5.34002,5.35603,5.30626,1,0.0,13565.162268588665
19.0,6.20538,6.14582,6.23819,6.82846,7.04621,6.63267,0,0.0,9607.054390087022
58.0,6.84294,6.87783,6.87922,7.16916,7.21453,6.84511,0,0.0,11824.491643051333
58.0,5.96846,5.83528,6.1187,6.47842,6.69892,6.07413,1,0.0,11864.172105018302
49.0,6.0671,6.0885,6.48296,6.8699,6.93339,6.44603,1,0.0,12957.498627142197
52.0,5.76657,5.78908,6.02438,6.55325,6.7673,6.02584,1,0.0,12100.192394395617
42.0,5.81471,5.87667,5.97937,5.92023,6.06798,5.89113,1,0.0,12862.019062180401
49.0,5.76279,5.7992,5.65568,5.81254,6.0509,5.82518,1,0.0,14017.014835056658
1.0,5.39228,5.70055,5.99195,6.14072,6.14537,5.6197,0,0.0,2147.1189476754
57.0,6.60669,6.58331,6.50419,6.73196,6.91514,6.50913,0,0.0,14477.412068688122
15.0,6.28623,6.30142,6.27045,6.3631,6.63849,6.35326,1,0.0,12916.027163365598
57.0,6.27573,6.39468,6.90637,7.3453,7.47946,6.36619,0,1.0,14673.178263211426
42.0,6.32121,6.23306,6.21825,6.34243,6.32532,6.21622,0,0.0,14154.19836609207
28.0,5.76047,5.69212,5.56654,5.62014,5.71487,5.70837,0,0.0,15066.219564414783
60.0,5.94265,6.06354,6.37883,6.61966,6.73761,6.27712,1,0.0,12834.794035842926
53.0,5.75622,5.98069,6.14961,6.25645,6.28869,6.05477,1,1.0,14502.250380290958
1.0,6.63597,6.65686,6.78751,7.27171,7.56783,6.758,0,0.0,8261.095729440774
1.0,6.94377,6.94055,7.1353,7.35958,7.14767,6.85522,0,0.0,6566.960522718113
61.0,6.1917,6.2737,6.44292,6.82592,6.98395,6.5396,0,0.0,5567.947589320602
42.0,6.57358,6.64342,6.87369,7.09577,7.11258,6.75081,0,0.0,5170.975740497291
15.0,6.75324,6.37925,6.60758,6.92471,6.99255,6.43296,0,0.0,10440.313200261253
15.0,6.6431,6.79215,6.98292,7.1395,7.18285,6.8775,1,0.0,11251.986837961042
2.0,7.01002,7.1114,7.06901,7.16436,7.28018,7.11997,0,0.0,13207.69615843769
28.0,6.31006,6.30879,6.31837,6.36132,6.47381,6.33158,0,0.0,11358.68838421036
60.0,7.02716,7.12846,7.16094,7.37057,7.53885,7.12445,0,0.0,10007.03863725096
28.0,5.92294,5.76929,5.75701,6.34977,6.92896,6.25532,0,0.0,12085.294138331366
47.0,7.32404,7.25663,7.22991,7.20285,7.02332,7.18873,0,0.0,14543.384529138792
15.0,6.07426,6.08301,6.07626,6.35584,6.62113,6.09102,0,0.0,11089.961130123113
54.0,5.83443,5.83257,6.12785,6.23389,6.27551,5.95637,0,0.0,4478.653505660615
1.0,6.64904,6.6958,6.72747,6.818,7.07447,6.73885,0,1.0,12763.885461849102
53.0,5.73802,5.87573,5.89054,6.0007,6.10438,5.93826,0,0.0,10784.388928213839
49.0,6.68904,6.60795,6.60671,6.61017,6.56612,6.49427,0,0.0,13630.814756914126
54.0,6.39785,6.37582,6.07546,5.954,5.95297,5.78377,0,0.0,17425.572718542513
57.0,6.1487,6.36602,6.54317,6.78687,6.83849,6.45587,0,0.0,4273.019730609236
58.0,6.41485,6.69703,6.9273,7.06068,7.09068,6.89401,0,0.0,3333.496800824898
48.0,4.98638,5.12593,5.124,5.11394,5.09976,5.1361,0,0.0,10204.448293500685
15.0,5.94223,5.94398,5.78283,5.98683,6.20891,5.77531,0,0.0,15143.056473797784
28.0,6.03806,6.13267,6.21548,6.38749,6.27052,5.67832,1,0.0,12073.265009328254
28.0,6.74342,6.759,6.98374,7.2844,7.30355,7.05342,0,0.0,6187.191514581926
53.0,5.87645,5.93918,5.96705,6.18773,6.45567,6.31743,0,0.0,10444.79386423407
1.0,5.6867,5.67137,5.89725,6.14647,6.26083,6.09216,0,0.0,6495.359558520814
57.0,5.79164,5.95324,6.07748,6.36697,6.42211,5.98604,1,0.0,11657.678338134912
57.0,6.06522,6.02681,6.08797,6.5156,6.67887,6.06136,0,0.0,9991.646173610176
49.0,5.62489,5.64052,5.53983,5.78752,6.16127,5.58916,0,0.0,14018.421998920843
42.0,6.17343,6.18125,6.12284,6.47223,6.75761,6.46329,1,0.0,13375.058889363603
58.0,6.13221,5.96685,4.79579,4.99745,5.34873,4.76068,1,0.0,15206.867110489871
54.0,6.10809,5.88801,6.03251,6.33726,6.35371,5.89275,1,0.0,13332.426611996698
53.0,5.36428,5.19052,5.07231,5.13618,5.37117,5.81532,1,0.0,14589.954347903698
1.0,6.49963,6.1767,6.386,6.80703,6.78703,6.23763,0,0.0,11623.891190889184
57.0,5.45411,5.43064,5.43309,5.82234,6.21947,5.60347,1,0.0,13021.129599927901
42.0,6.66483,6.61204,6.59839,6.75183,6.89722,6.79556,0,0.0,13600.974937047504
28.0,6.44615,6.70575,6.90144,7.24082,7.32661,7.00099,1,0.0,11351.567175307822
1.0,5.51431,5.54293,5.61997,5.97133,6.05492,5.59099,1,0.0,12948.522108468884
28.0,6.03727,6.18636,6.47613,6.7548,6.80504,6.7181,0,1.0,15060.199841512354
49.0,5.58199,5.62993,5.74143,6.21712,6.51397,5.79089,0,0.0,8127.250821533322
42.0,5.59275,5.67421,6.09357,6.17198,6.09666,5.93692,0,0.0,1950.3115084036854
54.0,5.14749,5.16555,5.12262,5.14918,5.3142,5.19798,1,0.0,13398.816120316887
53.0,5.19015,5.11141,5.25192,5.41691,5.40978,5.23308,0,0.0,9607.341851948364
28.0,6.64189,6.61814,6.52384,6.71267,6.9213,6.70054,0,0.0,15704.404515404702
15.0,6.92896,7.38839,7.35408,7.28963,7.33766,7.2326,0,0.0,8404.575680313817
1.0,6.69597,6.65621,6.83971,7.1117,7.20581,6.8192,1,0.0,11846.905340962403
52.0,4.78152,4.85068,4.96396,5.11951,4.98808,5.01493,0,1.0,7357.502928961872
15.0,6.26687,5.69524,5.75632,6.04335,6.36392,6.11397,0,0.0,15436.544321259837
25.0,5.60752,5.55344,5.50231,5.86739,5.88432,5.64698,0,0.0,13457.290659935356
54.0,5.80659,5.84074,5.90896,6.09415,6.18254,6.12512,0,0.0,9709.519924062719
75.0,6.4725,6.83726,7.23254,7.46036,7.65984,7.24049,0,0.0,667.3352914816514
42.0,5.08287,5.06333,5.10449,5.10607,5.056,5.10304,0,0.0,12498.307102845958
25.0,6.65204,6.59604,6.58283,6.65413,6.73235,6.6585,1,0.0,12688.033897917614
54.0,5.65597,5.46931,5.61909,6.00309,6.24746,6.12264,0,0.0,13201.354348120141
58.0,6.96286,6.84335,6.7018,6.70163,6.92447,6.6582,1,0.0,11755.243328235123
28.0,6.02203,6.14407,6.25538,6.62511,6.67416,6.20094,0,0.0,7789.359607404169
25.0,6.19371,6.05355,6.05048,6.10712,6.1102,6.13183,1,0.0,13817.25376016498
28.0,5.92439,5.66877,5.68141,5.75262,5.8197,5.75898,0,0.0,15271.49508000173
54.0,5.89682,5.76341,5.71692,5.81124,5.86779,5.7346,0,0.0,15332.579344548383
42.0,5.44608,5.82681,6.04845,6.44859,6.59587,5.97417,0,0.0,2857.3307187958035
53.0,5.66289,5.95225,6.27011,6.42776,6.46142,6.34629,0,0.0,1912.1175831560886
1.0,5.50771,5.52718,5.57907,5.71779,5.98246,5.60566,0,0.0,10463.762464135243
53.0,5.79151,5.83572,5.85605,5.90878,5.94831,5.9171,0,0.0,12694.145781651212
53.0,6.53287,6.27735,6.23983,6.4995,6.62488,6.28793,0,0.0,15291.723539959916
53.0,6.13003,6.20456,6.22647,6.32644,6.34915,6.34249,0,0.0,10988.816588696633
15.0,5.91036,6.02211,6.02912,6.30091,6.63779,5.95239,0,0.0,10156.353128428378
54.0,5.81056,5.86459,5.93995,6.21527,6.33064,5.88745,0,1.0,14165.527165911353
52.0,6.68793,6.38437,6.52607,6.83227,7.3123,6.69218,0,0.0,13122.028589851743
42.0,6.28819,6.64096,6.97335,7.19524,7.29835,6.83993,0,0.0,1135.6778322839637
60.0,6.729,6.86818,7.30172,7.31466,7.10565,6.86969,0,0.0,1977.4964525480973
1.0,6.81931,6.81443,6.87845,6.92072,7.09117,6.79482,0,0.0,11401.149650473271
28.0,5.1399,5.10469,5.14728,5.34369,5.48426,5.19735,0,0.0,10461.832376246592
1.0,7.28536,6.97973,6.85069,7.00821,6.9163,6.87994,0,0.0,16960.917016622225
53.0,5.65563,5.69677,5.72663,5.88967,5.9904,5.88631,1,0.0,13127.51866521194
54.0,6.35288,6.35205,6.46062,6.55483,6.48292,5.96962,1,0.0,11934.627885933383
28.0,7.38365,7.6067,7.70183,7.8104,7.79901,7.53871,0,1.0,7242.632685587565
54.0,6.2293,6.32242,6.27684,6.27598,6.54382,6.42301,0,0.0,12564.83261436311
43.0,4.8118,5.24023,5.71683,5.86693,5.89595,5.58636,0,0.0,3440.4795272878882
1.0,6.49208,6.44265,6.53109,6.80936,6.89722,6.39211,0,0.0,10353.341919598368
42.0,6.75868,6.81559,6.99196,7.35718,7.41075,7.05337,0,0.0,7008.778435569364
15.0,6.13054,6.08324,6.01339,5.9446,6.32002,6.23732,1,1.0,4491.4298538988205
49.0,6.43233,6.64298,6.73971,6.88466,6.93334,6.64376,0,0.0,7386.8406978562325
15.0,5.69069,5.7039,5.83655,6.23541,6.57746,5.76929,1,0.0,11078.505797117827
57.0,6.20914,6.37221,6.14646,6.34904,6.92599,6.23245,0,0.0,15865.909096542175
28.0,6.24765,6.22873,6.34532,6.41481,6.43302,6.4064,0,0.0,9812.764942512329
53.0,6.26056,6.20513,6.05632,5.83972,5.82706,5.60527,0,0.0,16367.796628049371
53.0,6.19871,6.18569,6.10962,6.13773,6.17666,6.16931,0,0.0,14642.549836833306
57.0,5.84826,5.80801,5.72668,5.71267,5.79642,5.71961,1,1.0,5910.713148040647
59.0,6.37366,6.50643,6.65022,6.89327,7.07242,6.5782,0,0.0,6681.228271088513
49.0,5.00687,4.69261,4.84968,5.19616,5.26807,4.87229,0,0.0,13881.970104163627
57.0,6.7863,6.76026,6.75142,7.07027,7.23974,6.73639,0,0.0,14304.70279255917
28.0,6.39371,6.57108,6.95672,7.36444,7.40476,6.95261,0,0.0,1434.0115643822846
42.0,6.46184,6.62854,6.99668,7.31439,7.46967,7.08761,1,0.0,13236.928032644142
42.0,6.3294,6.37206,6.40237,6.27136,6.41292,6.52505,0,0.0,11961.062936374592
28.0,6.17518,6.18123,6.09812,6.24786,6.4987,6.68676,0,0.0,14799.541841183822
54.0,5.42482,5.3799,5.35268,5.58064,5.87245,5.48217,0,0.0,13733.480871340416
1.0,6.54376,6.53301,6.74956,6.98021,7.05855,6.69626,0,0.0,6616.748254383827
42.0,5.63972,5.5049,5.6394,6.09363,6.25321,5.90127,1,0.0,11167.787274972821
16.0,6.46974,6.58664,6.87732,7.39797,7.41887,6.73475,1,0.0,12679.316087057538
53.0,5.30242,5.3676,5.38931,5.45244,5.6923,5.50207,0,0.0,9674.651821115463
15.0,5.35385,5.31338,5.20301,5.30095,5.43222,5.27449,0,0.0,15157.318032280094
57.0,5.54141,5.53269,5.61518,5.76533,5.91046,5.71297,1,0.0,13083.14514813828
42.0,5.27932,5.24539,5.13971,5.19716,5.31746,5.31369,0,0.0,15276.86614129084
42.0,6.00014,6.1974,6.48167,7.11344,7.34746,6.82546,0,0.0,2793.8890273529723
1.0,5.7658,5.69463,5.72746,5.96913,6.22415,5.67622,0,0.0,12742.884603701295
42.0,5.87654,5.91499,5.7589,5.90564,6.07204,5.94779,0,1.0,8017.560697450397
1.0,5.90159,5.9972,6.0395,6.30063,6.37491,5.8469,1,1.0,11256.441268322214
42.0,5.65404,5.66184,5.61102,5.97519,6.16968,5.97889,1,0.0,13270.213445722105
42.0,6.52423,6.49025,6.42766,6.59592,6.71839,6.47872,1,0.0,11126.388352698497
2.0,6.58995,6.30243,6.23244,6.21758,6.07093,6.17354,1,0.0,14926.874627826166
42.0,5.24621,5.1582,5.35042,5.80487,5.83285,5.38554,1,0.0,12437.409438013452
28.0,6.08657,6.29855,6.35353,6.71715,7.11079,6.6006,1,0.0,12052.53524895869
49.0,5.86575,5.24029,5.538,5.96642,6.18055,5.51863,0,0.0,14075.61829011544
42.0,5.27034,5.1131,4.96876,5.19927,5.47219,5.39996,1,0.0,14035.48711200682
42.0,5.55872,5.81721,6.00186,6.19629,6.65737,6.50266,0,0.0,4665.860184996142
42.0,5.9298,5.83441,5.81513,6.38277,6.68828,6.33675,1,0.0,11497.013057477609
15.0,5.79687,5.78213,5.75059,5.84719,6.00368,5.95392,0,0.0,14280.091605307109
57.0,6.63607,6.31223,6.44084,6.49564,6.71611,6.29579,1,0.0,13517.664178016707
42.0,6.45717,6.664,6.93443,7.18309,7.24233,6.8859,1,0.0,12556.044245795143
28.0,5.96646,6.16118,6.30823,6.59536,6.69831,6.27515,1,0.0,12206.871553264353
28.0,6.99045,6.13195,5.82415,5.95388,6.27694,6.21306,0,0.0,18515.703644555586
28.0,5.89575,5.92309,6.00577,6.26349,6.35647,6.09395,0,1.0,14860.80115357908
42.0,6.85673,6.93525,7.01089,7.47734,7.56709,7.09136,0,0.0,8943.309325388022
60.0,6.38646,6.30226,6.25796,6.74016,7.09163,6.2396,0,0.0,14114.0783314079
28.0,6.64305,6.65357,6.7091,6.92731,7.05164,6.77931,0,0.0,10683.412547570282
57.0,5.28762,5.38335,5.78806,6.49028,6.45577,5.85093,0,0.0,1816.3741513328096
60.0,5.2323,5.18449,5.15377,5.46404,5.92725,5.1426,1,1.0,9501.7088900284
49.0,6.36702,6.29977,6.42067,6.828,7.00166,6.28204,0,0.0,10020.581325981482
15.0,6.34503,6.57435,6.96889,7.04203,7.0832,6.85652,0,0.0,1145.2470260914124
49.0,6.55755,6.50208,6.49539,6.51631,6.532,6.54944,0,0.0,14009.31981669515
42.0,7.36515,7.30194,7.17447,7.28637,7.3832,7.30154,0,0.0,15360.682599965672
54.0,6.35403,6.22951,6.22008,6.25249,6.3993,6.27459,0,0.0,14403.846278998462
15.0,6.45265,6.48627,6.70498,7.13634,7.29623,6.3384,0,0.0,6111.881852588559
53.0,6.53336,6.6903,6.7816,7.01223,6.98068,6.64168,0,0.0,7665.100354033224
53.0,6.52714,6.50792,6.55222,7.00218,6.98701,6.63067,0,0.0,9644.826782936565
42.0,6.72412,6.66524,6.72827,7.00326,7.23521,7.06387,0,0.0,11998.429108624423
51.0,6.18167,6.22429,6.11509,6.2064,6.64623,6.43402,0,0.0,14648.222475078974
2.0,6.74859,7.28692,6.90367,7.00963,6.9202,6.66146,1,0.0,12238.22509507645
28.0,6.77413,6.85658,6.75071,6.82483,7.19828,7.19353,0,0.0,13770.233500546914
15.0,5.86509,5.88716,5.97708,6.19558,6.48451,6.05607,0,0.0,9299.160841410594
42.0,6.03368,6.02903,6.05345,6.14987,6.20659,6.13674,0,0.0,11855.727456373279
59.0,7.01102,6.87374,6.72375,6.88839,7.10275,6.64577,0,0.0,16314.456313817618
53.0,5.75045,5.68131,5.71878,6.10524,6.30278,5.94108,0,1.0,10447.10929964147
1.0,6.60988,6.66988,6.97177,7.23401,7.274,6.72877,0,0.0,3978.5054989016626
53.0,6.37721,6.31965,6.28563,6.56883,6.70031,6.50928,0,0.0,14336.041861994701
59.0,6.04223,6.56544,6.43083,6.54669,6.74033,6.15205,0,1.0,5093.149352646615
